Topic,Sentiment,TweetText,TweetDate,TweetId
apple,neutral,"@Apple [#Apple] #Pay FAQs: #When will Apple Pay launch in the #UK, #is Apple Pay secure .... (#Thursday, 4 #Dece... http://t.co/cur3Pu3n6H",Thu Dec 04 12:06:21 +0000 2014,5.4e+17
apple,neutral,"@stevewoz @harveystahoe @apple Patent Number patent 8,903,519 http://t.co/OIxYpXmSlU",Thu Dec 04 12:10:02 +0000 2014,5.4e+17
apple,negative,"@edvones @Apple @traffordcentre 'But you see sir, its how you handle them' No its not if so robust why a wall full of them....#appleporkies",Thu Dec 04 12:13:20 +0000 2014,5.4e+17
apple,neutral,@pill0w_talk well dey need one get on it @apple,Thu Dec 04 12:25:57 +0000 2014,5.4e+17
apple,negative,@smiIingbarakat @Apple YEAH APPLE UR SLACKIN,Thu Dec 04 12:28:14 +0000 2014,5.4e+17
apple,neutral,@engadget @apple It happened to me.,Thu Dec 04 12:28:59 +0000 2014,5.4e+17
apple,positive,"Apple Devices Clobber Androids On Cyber Monday, But The Underdog Is Catching Up $AAPL apple
http://t.co/tTlm4APM8y",Thu Dec 04 12:32:43 +0000 2014,5.4e+17
apple,neutral,"Apple Pay adds issuers L&amp;N Federal Credit Union, UW Credit Union and M&amp;T Bank $AAPL apple
http://t.co/JiyCLqNMxy",Thu Dec 04 12:41:33 +0000 2014,5.4e+17
apple,negative,Well thanks @apple for losing over 5000 of my songs off my classic and now every photo i had on my itouch was deleted. #greatcompany,Thu Dec 04 12:48:03 +0000 2014,5.4e+17
apple,neutral,"Apple 'deleted' rivals' music from iPods, court hears $AAPL apple
http://t.co/7xYurDyY7R",Thu Dec 04 12:53:21 +0000 2014,5.4e+17
apple,neutral,"Apple Is Now Worth More Than The Entire Russian Stock Market $AAPL apple #Apple
http://t.co/TOOPRWnyG8",Thu Dec 04 12:59:46 +0000 2014,5.4e+17
apple,positive,Day 338: my 1st iPod from 2005. Had stopped workin years ago!!! Just Came back to life!! Wtf @Apple http://t.co/oiqLRf4ke9,Thu Dec 04 12:59:49 +0000 2014,5.4e+17
apple,negative,why does @Apple take so long to send you the password reset email #ipod #apple #soslow,Thu Dec 04 13:02:18 +0000 2014,5.4e+17
apple,negative,@wastwater1 make them poor to increase profits? #cynic @Apple @traffordcentre,Thu Dec 04 13:11:07 +0000 2014,5.4e+17
apple,neutral,"Even MORE reason for @Apple to stop using benzene in its manufacturing.

http://t.co/NjdYqwfVAE",Thu Dec 04 13:11:40 +0000 2014,5.4e+17
apple,positive,#Apple Is Now Worth More Than The Entire Russian Stock Market http://t.co/m3XCgggik7 via @bi_contributors apple $AAPL,Thu Dec 04 13:14:36 +0000 2014,5.4e+17
apple,positive,"New products, 'innovative services' lead Barclays to hike Apple price target by 17% to $140  $AAPL apple
http://t.co/lQGXaDBG9c",Thu Dec 04 13:18:36 +0000 2014,5.4e+17
apple,negative,Walked into work and seen this . Who tf traded in a bent up ass iPhone. @apple yall needa fix this shit http://t.co/41AD2aQig3,Thu Dec 04 13:20:55 +0000 2014,5.4e+17
apple,negative,Almost want back to an android because why won't Apple have torrent?@apple,Thu Dec 04 13:26:00 +0000 2014,5.4e+17
apple,positive,"Thanks @apple for the heads up but I live in a frozen wasteland, not an arid desert. http://t.co/D39VbqfUaA",Thu Dec 04 13:28:34 +0000 2014,5.4e+17
apple,neutral,"Kantar Worldpanel: iPhone sales in October were 'huge' $AAPL apple
http://t.co/g2sWiE0bJS",Thu Dec 04 13:29:55 +0000 2014,5.4e+17
apple,neutral,@ProzacNation_ @Apple all my fault lmfao,Thu Dec 04 13:31:20 +0000 2014,5.4e+17
apple,neutral,RT @MariaBartiromo: Apple breaks $700B market cap http://t.co/z7JcEFcGZD @Apple @OpeningBellFBN @FoxBusiness @MBlockRhino  #JohnSpallanzani,Thu Dec 04 13:38:24 +0000 2014,5.41e+17
apple,neutral,"Apple iPhone 6, 6 Plus and Retina iMac ship times improve in time for holidays  $AAPL apple
http://t.co/4gCAZ9UiKW",Thu Dec 04 13:40:11 +0000 2014,5.41e+17
apple,positive,"RT @JPDesloges: Apple iPhone 6, 6 Plus and Retina iMac ship times improve in time for holidays  $AAPL apple
http://t.co/4gCAZ9UiKW",Thu Dec 04 13:41:00 +0000 2014,5.41e+17
apple,neutral,JMP raises #Apple price target to $150 on 'exceptionally strong' demand for: Apple Insider: apple: 115.93 (+1.... http://t.co/3lEGAxehrY,Thu Dec 04 13:41:42 +0000 2014,5.41e+17
apple,positive,"RT @aaaron: Insanely great news. @adroll teams up with @apple for iAds programmatic launch
http://t.co/l5flNuBtBa",Thu Dec 04 13:46:01 +0000 2014,5.41e+17
apple,neutral,@Apple #CEO @Tim_Cook to be namesake of Alabama anti-discrimination bill http://t.co/S6q98V17mi,Thu Dec 04 13:47:07 +0000 2014,5.41e+17
apple,negative,@engadget why are apple users surprised? @apple tells them how to hold their phones what's on their phones &amp; what they can listen to #isheep,Thu Dec 04 13:47:46 +0000 2014,5.41e+17
apple,positive,"Why Apple  Is Poised to Have a Record-Breaking Holiday Season $AAPL apple
http://t.co/bTK0MWUBa6",Thu Dec 04 13:50:45 +0000 2014,5.41e+17
apple,negative,@Apple  you need to sort your phones out.,Thu Dec 04 13:51:47 +0000 2014,5.41e+17
apple,neutral,"APPLE Intraday Comments - Pre-Opening - PREMIUM USERS  apple #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z",Thu Dec 04 13:51:49 +0000 2014,5.41e+17
apple,positive,"RT @JPDesloges: Why Apple  Is Poised to Have a Record-Breaking Holiday Season $AAPL apple
http://t.co/bTK0MWUBa6",Thu Dec 04 13:52:47 +0000 2014,5.41e+17
apple,negative,"@apple Why is your NYC Grand Central store so bad when it comes to service? 14th Street is much, much better...",Thu Dec 04 13:56:15 +0000 2014,5.41e+17
apple,neutral,#OnThisDayinDigital @Apple signed a deal with China today in 2013 to finally sell #iPhones in the country http://t.co/fCoCUenGIn,Thu Dec 04 13:57:36 +0000 2014,5.41e+17
apple,neutral,"Kantar: iPhone 6 helps Apple gain share over Android, iPhone 5c outselling iPhone 6 Plus in US $AAPL apple
http://t.co/L0Ofam7Pei",Thu Dec 04 14:00:22 +0000 2014,5.41e+17
apple,positive,"#iPhone6 sales success gives @Apple [#Apple] best ever UK market position. (#Thursday, 4 #December) http://t.co/HfvAuOzsoX",Thu Dec 04 14:05:09 +0000 2014,5.41e+17
apple,negative,Fuck you @Apple my phone has been searching for service for almost a complete day,Thu Dec 04 14:08:06 +0000 2014,5.41e+17
apple,neutral,"APPLE - Fibonacci Technicals Levels - Intraday - Pre-Opening $AAPL apple 
http://t.co/lBcEqVS8e3",Thu Dec 04 14:21:27 +0000 2014,5.41e+17
apple,negative,"RT @BGPublic: Even MORE reason for @Apple to stop using benzene in its manufacturing.

http://t.co/NjdYqwfVAE",Thu Dec 04 14:21:36 +0000 2014,5.41e+17
apple,neutral,"You didn't imagine it. When #iPod users synced with #iTunes, @Apple #deleted any #songs bought elsewhere: http://t.co/biCRu3FKiJ",Thu Dec 04 14:25:08 +0000 2014,5.41e+17
apple,positive,@apple #greatservice thanks for helping me out. #sylvester,Thu Dec 04 14:30:39 +0000 2014,5.41e+17
apple,negative,I've been waiting 2 months for my iPhone 6+ what the fuck @Apple @ATT,Thu Dec 04 14:33:16 +0000 2014,5.41e+17
apple,neutral,"Apple Details An Elaborate Transit Navigation System In Patent Applications $AAPL apple
http://t.co/O2kMFHrQlr",Thu Dec 04 14:36:24 +0000 2014,5.41e+17
apple,neutral,"#iPhone6c release date, #rumours and #leaked images: #Will @Apple [#Apple] release a .... (#Thursday, 4 #December) http://t.co/BoA50OHs0b",Thu Dec 04 14:40:44 +0000 2014,5.41e+17
apple,neutral,Refusal of @Apple's #TM application for APP STORE upheld by Australian federal court. Apple can appeal. @IPAustralia,Thu Dec 04 14:41:29 +0000 2014,5.41e+17
apple,negative,@Samsung is way better than @Apple,Thu Dec 04 14:43:49 +0000 2014,5.41e+17
apple,neutral,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL apple 
http://t.co/k3CIjXdDHp",Thu Dec 04 14:47:45 +0000 2014,5.41e+17
apple,negative,BLOCK TRADE detected in apple,Thu Dec 04 14:49:02 +0000 2014,5.41e+17
apple,negative,I truly feel @Apple #apple needs to do more with iTunes Match to make it worth it.,Thu Dec 04 14:51:29 +0000 2014,5.41e+17
apple,neutral,Here's @Apple's next great #business! What will be Apple's primary source of revenue in 2015? http://t.co/Y6gvYZcYHp #service #company,Thu Dec 04 14:52:10 +0000 2014,5.41e+17
apple,neutral,You can finally get your #iPhone6 or iPhone 6 #Plus from #Apple within a week via @BGR apple http://t.co/tVYIaxusDD,Thu Dec 04 14:54:01 +0000 2014,5.41e+17
apple,negative,Is this happening on your #iTunes account? @Apple is secretly deleting your non-iTunes music. http://t.co/zo2aMRYg9i,Thu Dec 04 14:54:56 +0000 2014,5.41e+17
apple,neutral,"An Alabama anti-discrimination bill will have CEO Tim Cook as its namesake, though @Apple was initially hesitant: http://t.co/ZcBS2u5s5L",Thu Dec 04 14:57:02 +0000 2014,5.41e+17
apple,neutral,apple:After Years Of Losses Apple Is Finally Clawing Back Some Market Share ...http://t.co/cvBw4HDO9x,Thu Dec 04 15:00:03 +0000 2014,5.41e+17
apple,positive,"From afternoon tea to @Apple #iPadAir2, there is something for everyone with #touchpoint rewards. - Visit http://t.co/L9RG7TZj6y more info",Thu Dec 04 15:01:49 +0000 2014,5.41e+17
apple,negative,"Hey @apple, fuck you for thinking I want text messages to pop up on my computer, iPad and phone.. #ThisIsWhyPeopleGetMurdered",Thu Dec 04 15:02:32 +0000 2014,5.41e+17
apple,neutral,"APPLE Intraday Comments - Updated RANGE - PREMIUM USERS  apple #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z",Thu Dec 04 15:04:09 +0000 2014,5.41e+17
apple,negative,"If you offer @apple feedback on their messaging program, the webpage is from iChat (so like 2010): http://t.co/vw1DpEB4fH",Thu Dec 04 15:12:22 +0000 2014,5.41e+17
apple,neutral,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL apple 
http://t.co/Rtp4lPKX3A",Thu Dec 04 15:14:13 +0000 2014,5.41e+17
apple,negative,@apple you are loosing all the things that used to make you so much better to live with than windows,Thu Dec 04 15:19:55 +0000 2014,5.41e+17
apple,neutral,"APPLE Intraday Comments - Updated. RANGE - PREMIUM USERS  apple #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z",Thu Dec 04 15:24:56 +0000 2014,5.41e+17
apple,negative,I don't undestand how @SYFNews #CreditCare website doesn't work on @Apple prod-Had to request paper bills #WhatYearIsIt #poorcustomerservice,Thu Dec 04 15:26:33 +0000 2014,5.41e+17
apple,neutral,Apple Inc. Deleted Non-iTunes Music Off iPods http://t.co/UE6JaM5vc3 apple,Thu Dec 04 15:28:44 +0000 2014,5.41e+17
apple,neutral,apple:Bloomberg Law Brief: Antitrust Suit Against Apple (Audio)...http://t.co/qgKEBmRDlO,Thu Dec 04 15:30:03 +0000 2014,5.41e+17
apple,positive,"Congrats @inderstweet RT @kinsa: FDA-cleared, smartphone-connected thermometer @Apple stores! http://t.co/OlZZ0naTwg http://t.co/o6PcIiJew4",Thu Dec 04 15:30:40 +0000 2014,5.41e+17
apple,negative,BLOCK TRADE detected in apple,Thu Dec 04 15:35:25 +0000 2014,5.41e+17
apple,positive,@Apple's share of UK smartphone sales soared to 39.5% in the 3 months to October thanks to #iPhone6 launch,Thu Dec 04 15:37:28 +0000 2014,5.41e+17
apple,neutral,"Apple Wants To Make Your Commute Much Easier, According To This New Patent $AAPL apple
http://t.co/FD6FCM2HQB",Thu Dec 04 15:39:12 +0000 2014,5.41e+17
apple,neutral,Tim #Cook's $100 Billion 'Mistake' apple http://t.co/BkWq9RyDeb http://t.co/s77JNrg1n4,Thu Dec 04 15:40:31 +0000 2014,5.41e+17
apple,neutral,"APPLE Intraday Comments - NEW RANGE - PREMIUM USERS  apple #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z",Thu Dec 04 15:40:52 +0000 2014,5.41e+17
apple,neutral,"#Apple Wants To Make Your Commute Much Easier, According To This New Patent apple http://t.co/fKMNHCmwJU http://t.co/wdqAzQowt3",Thu Dec 04 15:41:28 +0000 2014,5.41e+17
apple,neutral,A Developer Perfectly Summed Up The Limitations Of The #AppleWatch apple http://t.co/I07lQ6uTQK http://t.co/mQ8lZOxO6a,Thu Dec 04 15:41:41 +0000 2014,5.41e+17
apple,neutral,Here Are The Main Differences Between #Apple #CarPlay And #AndroidAuto apple #goog http://t.co/1tqUbuZK9R http://t.co/c9m05WejYx,Thu Dec 04 15:42:12 +0000 2014,5.41e+17
apple,neutral,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL apple 
http://t.co/8aXlUVShob",Thu Dec 04 15:45:18 +0000 2014,5.41e+17
apple,neutral,why is there no salt shaker emoji @apple @tim_cook,Thu Dec 04 15:48:38 +0000 2014,5.41e+17
apple,neutral,Details of the #Apple Inc. #iPadMini4 Revealed | The Motley Fool apple http://t.co/rDTJniTaUs,Thu Dec 04 15:49:42 +0000 2014,5.41e+17
apple,negative,okay so now the sound to my phone is messed up..I really think you're doing this on purpose @apple,Thu Dec 04 15:50:20 +0000 2014,5.41e+17
apple,neutral,"How Competition Between #Wireless Carriers Benefits #Apple, Inc. | The Motley Fool apple http://t.co/mQe4NT0vXr",Thu Dec 04 15:52:50 +0000 2014,5.41e+17
apple,negative,What the hell is this @apple @WhatsApp #glitches http://t.co/iKuRl4iUOE,Thu Dec 04 15:53:59 +0000 2014,5.41e+17
apple,neutral,Apple CEO Tim Cook comes out as gay @Apple   http://t.co/euFQQpMjj6  Via @posh360_Net,Thu Dec 04 15:54:33 +0000 2014,5.41e+17
apple,negative,"RT @ProzacNation_: 11am and 20% battery. Die, @apple",Thu Dec 04 15:55:59 +0000 2014,5.41e+17
apple,neutral,@CNET @briantong can you guys look into IPhone 6 dropping Ringtones?.... I was told @Apple has been working on problem for 4 weeks now!,Thu Dec 04 15:58:44 +0000 2014,5.41e+17
apple,positive,#Apple Inc. To Have An 'Explosive' Quarter: JMP Analyst apple http://t.co/mqDNEmhHuQ,Thu Dec 04 16:03:25 +0000 2014,5.41e+17
apple,positive,How an SVN connection led to safer conditions for @apple's workforce http://t.co/c36k5fVoHQ @GreenAmerica @GlobalLabor1,Thu Dec 04 16:05:20 +0000 2014,5.41e+17
apple,neutral,RT @SVNetwork: How an SVN connection led to safer conditions for @apple's workforce http://t.co/FhQk560G5y @GreenAmerica @GlobalLabor1,Thu Dec 04 16:08:58 +0000 2014,5.41e+17
apple,neutral,Steve Wozniak Discusses Apple's Early Days and Working with Steve Jobs [Mac Blog] http://t.co/iPnD6LD5ur apple,Thu Dec 04 16:14:46 +0000 2014,5.41e+17
apple,neutral,"apple:John Sculley Pans Apple Watch, Loves Apple Pay...http://t.co/QNM796RSlm",Thu Dec 04 16:15:02 +0000 2014,5.41e+17
apple,positive,"How Apple  Is Crushing Google  On Mobile Shopping  $AAPL apple
http://t.co/TjI0eSeSTo",Thu Dec 04 16:16:35 +0000 2014,5.41e+17
apple,neutral,"#iPhone6, #6 Plus trigger spike in @Apple [#Apple] sales worldwide. (#Thursday, 4 #December) http://t.co/L6axoBrifm",Thu Dec 04 16:19:28 +0000 2014,5.41e+17
apple,negative,what are you talking about @Apple I back it up all the time http://t.co/6imGXmhwNJ,Thu Dec 04 16:19:37 +0000 2014,5.41e+17
apple,neutral,"Steve #Wozniak on #Apple, the Computer Revolution, and Working With #SteveJobs - Businessweek apple http://t.co/DvUBLAZ9x4",Thu Dec 04 16:25:30 +0000 2014,5.41e+17
apple,neutral,4-star analyst Alex Gauna from JMP Securities rated $AAPL w/a BUY. Alex has a 63% success rate http://t.co/PZn5w1YRtK #NASDAQ #stocks apple,Thu Dec 04 16:26:43 +0000 2014,5.41e+17
apple,neutral,$AAPL iPhone 6 manufacturing costs show huge profit potential apple http://t.co/gAJnpGSUNW,Thu Dec 04 16:28:21 +0000 2014,5.41e+17
apple,neutral,Sketchy Rumor Claims Apple Planning New 4-Inch iPhone for 2015 http://t.co/Qa4rJnGXPz apple,Thu Dec 04 16:28:27 +0000 2014,5.41e+17
apple,positive,apple:Beacons Hit Stores Ahead of Holidays...http://t.co/sSdd7YRfJt,Thu Dec 04 16:30:03 +0000 2014,5.41e+17
apple,neutral,"Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter, or you can visit the #Trade apple FREE #website here http://t.co/U4TKeApbxF",Thu Dec 04 16:30:05 +0000 2014,5.41e+17
apple,positive,RT @SVNetwork: How an SVN connection led to safer conditions for @apple's workforce http://t.co/c36k5fVoHQ @GreenAmerica @GlobalLabor1,Thu Dec 04 16:30:15 +0000 2014,5.41e+17
apple,negative,BLOCK TRADE detected in apple,Thu Dec 04 16:32:08 +0000 2014,5.41e+17
apple,neutral,"apple RT @FortuneMagazine Alex Gauna flips his Apple bit, sets Street-high target of $150 http://t.co/rsHjD9BrHp",Thu Dec 04 16:33:06 +0000 2014,5.41e+17
apple,neutral,That moment EVERYTIME when walk out of @Apple after purchase &amp; receipt is emailed &amp; think getting stopped or not #MiniHeartAttack @tim_cook,Thu Dec 04 16:33:43 +0000 2014,5.41e+17
apple,positive,My new MBP is freaking awesome @apple #apple #macbookpro #lovingit,Thu Dec 04 16:35:10 +0000 2014,5.41e+17
apple,positive,"apple Shorting Apple @ 116 $. Love the company, love their products, everybody admires Apple, but the capitalization is way too wild.",Thu Dec 04 16:35:49 +0000 2014,5.41e+17
apple,negative,@zagkmerrick wtf @apple fix this,Thu Dec 04 16:42:04 +0000 2014,5.41e+17
apple,neutral,@zagkmerrick @Apple thats not their twitter oh,Thu Dec 04 16:42:16 +0000 2014,5.41e+17
apple,positive,"TheStreet: #Cramer Says Buy mApple, as #Avago Tech's Earnings Hint at Big Demand #avgo apple http://t.co/iabVpFUIoc",Thu Dec 04 16:42:43 +0000 2014,5.41e+17
apple,neutral,@zagkmerrick @Apple DO THEY EDN HAVE A TWITTER,Thu Dec 04 16:42:59 +0000 2014,5.41e+17
apple,negative,@radbarakat @Apple i dOMT THINK SO,Thu Dec 04 16:44:08 +0000 2014,5.41e+17
apple,neutral,@zagkmerrick @Apple WELL THEY SHOULD HAVE A TWITTER,Thu Dec 04 16:44:25 +0000 2014,5.41e+17
apple,neutral,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL apple 
http://t.co/IM3xtPkfh1",Thu Dec 04 16:44:42 +0000 2014,5.41e+17
apple,neutral,@radbarakat @Apple aPPLE SUPPORT HAVE A TWITTER I THINK,Thu Dec 04 16:44:49 +0000 2014,5.41e+17
apple,negative,"Apple named 10th-most disruptive idea in the past 85 years by Businessweek $AAPL apple
http://t.co/SSgwEY3DvN",Thu Dec 04 16:49:10 +0000 2014,5.41e+17
apple,neutral,http://t.co/VS8RO1tb5N The Amazon Enigma http://t.co/uWKngn3dEd apple #AMZN #BABA #ecommerce #econsumerism #Financial #News,Thu Dec 04 16:49:43 +0000 2014,5.41e+17
apple,negative,"RT @JPDesloges: Apple named 10th-most disruptive idea in the past 85 years by Businessweek $AAPL apple
http://t.co/SSgwEY3DvN",Thu Dec 04 16:50:15 +0000 2014,5.41e+17
apple,neutral,The 19-Year-Old #WizKid Who Turned Down @Apple Has Nabbed Backing From A #Hollywood Star http://t.co/PoqfGOeVSU,Thu Dec 04 16:55:19 +0000 2014,5.41e+17
apple,negative,#PeroQueMorro !!!! 'Lawyers say #iPods deleted songs not purchased from @Apple' https://t.co/Q0klhG3VEx via @gigaom,Thu Dec 04 16:58:09 +0000 2014,5.41e+17
apple,neutral,Is Apple The Most Important Stock On Earth?  http://t.co/fQ75jYND5P apple http://t.co/N0tnOVXLD4,Thu Dec 04 17:00:27 +0000 2014,5.41e+17
apple,neutral,Is Apple The Most Important Stock On Earth?  http://t.co/pKWn6E56PU apple http://t.co/gKVmw9wjVD,Thu Dec 04 17:00:27 +0000 2014,5.41e+17
apple,neutral,Is Apple The Most Important Stock On Earth?  http://t.co/YkyiwKnL5S apple http://t.co/eiAOHl8LL1,Thu Dec 04 17:00:27 +0000 2014,5.41e+17
apple,neutral,Is Apple The Most Important Stock On Earth?  http://t.co/kPioMUUpGx apple http://t.co/9R0kdCqD5Q,Thu Dec 04 17:00:28 +0000 2014,5.41e+17
apple,neutral,Is Apple The Most Important Stock On Earth?  http://t.co/xylQ5d5JN5 apple http://t.co/PwxjC5o8Q8,Thu Dec 04 17:00:33 +0000 2014,5.41e+17
apple,neutral,Is Apple The Most Important Stock On Earth?  http://t.co/N8JY1XvAZd apple http://t.co/RL22AVq8fd,Thu Dec 04 17:00:33 +0000 2014,5.41e+17
apple,neutral,Is Apple The Most Important Stock On Earth?  http://t.co/XNKMaRVF5t apple http://t.co/aRx1W8MS85,Thu Dec 04 17:00:36 +0000 2014,5.41e+17
apple,neutral,Is Apple The Most Important Stock On Earth?  http://t.co/s5ple0Orww apple http://t.co/ZvW4vwZzww,Thu Dec 04 17:00:37 +0000 2014,5.41e+17
apple,neutral,Is Apple The Most Important Stock On Earth?  http://t.co/I5DCA8DagG apple http://t.co/Qk9EPOOmhl,Thu Dec 04 17:00:37 +0000 2014,5.41e+17
apple,neutral,Is Apple The Most Important Stock On Earth?  http://t.co/1X62rp5R8y apple http://t.co/3YtD8Iz62i,Thu Dec 04 17:00:37 +0000 2014,5.41e+17
apple,neutral,The 19-Year-Old #WizKid Who Turned Down @Apple Has Nabbed Backing From A #Hollywood Star http://t.co/v1hm1Z5pXO,Thu Dec 04 17:01:50 +0000 2014,5.41e+17
apple,positive,"'@Forbes: While @Apple still dominates e-commerce, @Android devices are grabbing market share: http://t.co/Pto4CTvUTV'",Thu Dec 04 17:12:25 +0000 2014,5.41e+17
apple,negative,I could really kick @apple 's ass. This iPhone 6 battery sucks moldy dick on a Tuesday night ! Worst shit ever. Only last 4 fucking hours.,Thu Dec 04 17:14:51 +0000 2014,5.41e+17
apple,negative,Disgusted with @apple advertising for the iPad air. #falseadvertising #nono,Thu Dec 04 17:15:05 +0000 2014,5.41e+17
apple,neutral,Square Launches iOS App for Food Delivery Service Caviar [iOS Blog] http://t.co/l9uaXkPbxU apple,Thu Dec 04 17:16:17 +0000 2014,5.41e+17
apple,negative,Done with this iPhone 6 plus Apple or sprint giving me my bread back. Trash ass phone full of fuck ups @sprint @apple,Thu Dec 04 17:16:55 +0000 2014,5.41e+17
apple,negative,RT @jgreerthaatruth: Done with this iPhone 6 plus Apple or sprint giving me my bread back. Trash ass phone full of fuck ups @sprint @apple,Thu Dec 04 17:17:51 +0000 2014,5.41e+17
apple,neutral,"Unlikely supply-chain rumor suggests a 4-inch iPhone model next year $AAPL apple
http://t.co/4eIZN1SDeM",Thu Dec 04 17:20:49 +0000 2014,5.41e+17
apple,neutral,Wouldn't be a bad idea to bring back the tap to tweet function guys @apple @twitter,Thu Dec 04 17:22:48 +0000 2014,5.41e+17
apple,neutral,Details of the Apple Inc. iPad Mini 4 Revealed http://t.co/Qeun7yXwMP apple,Thu Dec 04 17:23:12 +0000 2014,5.41e+17
apple,neutral,RT @_JuGatti: Wouldn't be a bad idea to bring back the tap to tweet function guys @apple @twitter,Thu Dec 04 17:24:25 +0000 2014,5.41e+17
apple,negative,"@Apple ay cuhz step your shit up,have a good phone with a real charger ready by february or we outro",Thu Dec 04 17:27:23 +0000 2014,5.41e+17
apple,negative,An OSX update just bricked my MacBook Pro!. @apple fuck..,Thu Dec 04 17:28:21 +0000 2014,5.41e+17
apple,negative,apple:A Developer Perfectly Summed Up The Limitations Of The Apple Watch...http://t.co/xv4HImX5ub,Thu Dec 04 17:30:03 +0000 2014,5.41e+17
apple,neutral,.@Apple &amp; @Google At Work: The Enterprise Challenge - Julie M. Anderson via @InformationWeek http://t.co/HRhlCh1Qnh http://t.co/FebdhGw6Rq,Thu Dec 04 17:30:47 +0000 2014,5.41e+17
apple,neutral,"The CEO of @evernote warns wearables makers that tech needs productivity, not novelty like @apple Siri 

http://t.co/HdCtT4AlV1",Thu Dec 04 17:40:07 +0000 2014,5.41e+17
apple,negative,"The CEO of @evernote warns wearables makers that tech needs productivity, not novelty like @apple Siri 

http://t.co/6I3wMJ8M2t",Thu Dec 04 17:40:11 +0000 2014,5.41e+17
apple,neutral,when this  iwatch finna drop fam @apple,Thu Dec 04 17:42:46 +0000 2014,5.41e+17
apple,positive,apple:How Apple Inc (AAPL) Is Crushing Google Inc (GOOGL) On Mobile Shopping...http://t.co/XNxyWUPMM4,Thu Dec 04 17:45:03 +0000 2014,5.41e+17
apple,neutral,@MhDaDon @Apple next year,Thu Dec 04 17:46:35 +0000 2014,5.41e+17
apple,neutral,"iPhone 6 Plus Captures 41% 'Phablet' Sales in the U.S. $AAPL apple
http://t.co/afedrJ4EPr",Thu Dec 04 17:46:48 +0000 2014,5.41e+17
apple,neutral,1st quarter ? RT @Ms_BiAnCa_BiSa: @MhDaDon @Apple next year,Thu Dec 04 17:46:58 +0000 2014,5.41e+17
apple,neutral,@MhDaDon @Apple I believe second or third my dear,Thu Dec 04 17:47:20 +0000 2014,5.41e+17
apple,positive,Free s/o @apple for this nice iPad,Thu Dec 04 17:48:23 +0000 2014,5.41e+17
apple,neutral,"How many @Apple products does it take to write a paper? 

Photo credit: iPhone http://t.co/QBtDib92Lo",Thu Dec 04 17:48:27 +0000 2014,5.41e+17
apple,neutral,hopefully before my bday RT @Ms_BiAnCa_BiSa: @MhDaDon @Apple I believe second or third my dear,Thu Dec 04 17:49:28 +0000 2014,5.41e+17
apple,positive,"@MhDaDon @Apple def gotta have it, I don't even like watches",Thu Dec 04 17:50:03 +0000 2014,5.41e+17
apple,neutral,@Econsultancy on @Apple: the #customer #journey from #search to #checkout https://t.co/wKiiSW3oS6 #CX #UX #ecommerce #casestudy,Thu Dec 04 17:50:06 +0000 2014,5.41e+17
apple,neutral,"that all black jawn getting scooped like ice cream RT @Ms_BiAnCa_BiSa: @MhDaDon @Apple def gotta have it, I don't even like watches",Thu Dec 04 17:51:30 +0000 2014,5.41e+17
apple,negative,"@nheagy @apple needs to stop auto arranging the home screen, and allow users to position apps wherever they want.",Thu Dec 04 17:51:59 +0000 2014,5.41e+17
apple,neutral,@MhDaDon @Apple I haven't decided yet. I might get bourgeois about it,Thu Dec 04 17:52:14 +0000 2014,5.41e+17
apple,neutral,Lol  RT @Ms_BiAnCa_BiSa: @MhDaDon @Apple I haven't decided yet. I might get bourgeois about it,Thu Dec 04 17:53:03 +0000 2014,5.41e+17
apple,neutral,"APPLE Intraday Comments - Updated RANGE,. - PREMIUM USERS  apple #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z",Thu Dec 04 17:53:39 +0000 2014,5.41e+17
apple,negative,"Lol fuck you @apple, if I'm going to pay you my left arm &amp; leg for a product.. make it last for more then a couple months #ShittyChargers",Thu Dec 04 17:56:48 +0000 2014,5.41e+17
apple,negative,I have no more storage left. Fuck you @apple,Thu Dec 04 17:57:42 +0000 2014,5.41e+17
apple,positive,"If you would've invested $50,000 in 2005 in apple stock you would have $1,315,066 today. #shucks",Thu Dec 04 18:00:55 +0000 2014,5.41e+17
apple,neutral,@waywardhem @Apple I totally agree,Thu Dec 04 18:03:03 +0000 2014,5.41e+17
apple,neutral,"Apple Announces 'Hour of Code' 2014 Campaign for Students, Offers Free Programming Workshops in December http://t.co/0OjMTXOS4a apple",Thu Dec 04 18:06:00 +0000 2014,5.41e+17
apple,neutral,Spotify Promotion Offers 3-Month Premium Subscription for $0.99 to New Customers [iOS Blog] http://t.co/acAsXHwD1O apple,Thu Dec 04 18:06:00 +0000 2014,5.41e+17
